Agency Name,State Name [District] Latest available year,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2021-22,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2020-21,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2019-20,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2018-19,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2017-18,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2016-17,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2015-16
UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,Texas,23635,18018,17424,16440,15334,17029,16937
UNIVERSITY OF VERMONT,Vermont,–,†,–,–,†,†,–
UNIVERSITY OF VIRGINIA,Virginia,–,†,–,–,†,†,–
UNIVERSITY OF WASHINGTON (17904),Washington,–,†,–,–,†,†,–
UNIVERSITY OF WASHINGTON EARLY ENTRANCE PROGRAM,WASHINGTON,†,†,†,†,†,†,†
UNIVERSITY PLACE SCHOOL DISTRICT,Washington,17474,15722,14173,13416,13068,11625,11221
UNIVERSITY PREP -  FRESNO DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UNIVERSITY PREP - SAN BERNARDINO DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UNIVERSITY PREP CHARTER HIGH SCHOOL,New York,25603,17099,16589,–,†,†,–
UNIVERSITY PREP CHARTER MIDDLE SCHOOL,NEW YORK,25112,16870,24619,†,†,†,†
UNIVERSITY PREP DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UNIVERSITY PREPARATORY ACADEMY (PSAD),Michigan,12168,11020,10390,10032,9379,9804,9119
UNIVERSITY PREPARATORY ACADEMY CHARTER DISTRICT,CALIFORNIA,12690,11454,10461,9702,†,†,†
UNIVERSITY PREPARATORY ART & DESIGN,Michigan,11157,10360,10159,9960,9764,9362,9555
UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN,New York,17394,16356,17954,–,†,†,–
UNIVERSITY PREPARATORY DISTRICT,CALIFORNIA,–,†,–,–,†,†,†
UNIVERSITY PREPARATORY SCIENCE AND MATH (PSAD),Michigan,11085,9461,9562,9505,9349,9344,8971
UNIVERSITY PREPARATORY VALUE HIGH DISTRICT,CALIFORNIA,16773,14143,14697,14180,†,†,†
UNIVERSITY VIEW ACADEMY INC. (FRM LA CONNECTIONS),Louisiana,10009,9202,9664,9390,7067,9566,8921
UNIVERSITY YES ACADEMY,Michigan,10722,11184,9229,9247,9048,8232,9157
UNM MIMBRES SCHOOL,New Mexico,–,†,–,–,†,†,–
UP ACADEMY CHARTER SCHOOL OF BOSTON (DISTRICT),Massachusetts,31344,21659,18337,15673,16143,16345,–
UP ACADEMY CHARTER SCHOOL OF DORCHESTER (DISTRICT),Massachusetts,21413,16842,15459,14874,14447,15341,–
UP NORTH LEARNING CENTER,MINNESOTA,328400,†,†,†,†,†,†
UP-ISLAND REGIONAL,Massachusetts,37383,36550,34413,32644,32111,35674,32489
UPGRADE MEDIA ARTS SCHOOLS INC,WISCONSIN,–,†,†,†,†,†,†
UPLAND UNIFIED,California,16254,13648,12829,12850,12373,11934,11509
UPLIFT CALIFORNIA NORTH CHARTER DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UPLIFT CALIFORNIA SANTA BARBARA DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UPLIFT CALIFORNIA SOUTH CHARTER DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UPLIFT COMMUNITY SCHOOL,New Mexico,†,†,†,†,†,9556,8643
UPLIFT EDUCATION,Texas,11316,10306,9864,9325,8832,8459,6576
UPLIFT EDUCATION - HAMPTON PREPARATORY,Texas,†,†,†,†,†,†,†
UPLIFT EDUCATION - PEAK PREPARATORY,Texas,†,†,†,†,†,†,†
UPLIFT EDUCATION - WILLIAMS PREPARATORY,Texas,†,†,†,†,†,†,†
UPLIFT EDUCATION-SUMMIT INTERNATIONAL PREPARATORY,Texas,†,†,†,†,†,†,†
UPLIFT MICHIGAN ACADEMY,MICHIGAN,9177,7848,13432,5431,†,†,†
UPLIFT MONTEREY DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
UPPER ADAMS SD,Pennsylvania,20145,20179,25009,19622,15905,15159,15488
UPPER ARLINGTON CITY,Ohio,26995,35166,33185,21392,17471,16411,15942
UPPER BUCKS COUNTY TECHNICAL SCHOOL,Pennsylvania,–,†,–,–,†,†,–
UPPER CAPE COD REGIONAL VOCATIONAL TECHNICAL,Massachusetts,28278,28946,28982,26452,25020,23711,23509
UPPER CARMEN PUBLIC CHARTER SCHOOL INC.,Idaho,10691,10038,9660,8406,8772,8409,10430
UPPER DARBY SD,Pennsylvania,19723,17339,16852,16364,15613,15338,15725
UPPER DAUPHIN AREA SD,Pennsylvania,22993,19575,20335,20186,16811,16167,14763
UPPER DEERFIELD TOWNSHIP SCHOOL DISTRICT,New Jersey,25052,23816,22461,21324,20107,18792,18145
UPPER DUBLIN SD,Pennsylvania,28694,30331,27343,24239,21546,20961,20280
UPPER FREEHOLD REGIONAL SCHOOL DISTRICT,New Jersey,23309,21673,23313,20811,19577,19112,24796
UPPER LAKE UNIFIED,CALIFORNIA,30162,21678,17749,15189,15140,13189,†
UPPER LAKE UNION ELEMENTARY,California,†,†,†,†,†,†,–
UPPER LAKE UNION HIGH,California,†,†,†,†,†,†,16117
UPPER MERION AREA SD,Pennsylvania,41254,32732,25020,27988,33786,24014,21123
UPPER MISSISSIPPI ACADEMY,Minnesota,20570,17561,15636,14566,12558,12360,12347
UPPER MORELAND TOWNSHIP SD,Pennsylvania,19910,19463,19700,20230,24564,25956,18671
UPPER PERKIOMEN SD,Pennsylvania,22217,20022,19981,27203,20265,17198,16395
UPPER PITTSGROVE TWP SCHOOL DISTRICT,New Jersey,41186,31191,27895,29360,27716,23628,24497
UPPER RIO GRANDE SCHOOL DISTRICT C-7,Colorado,22548,19657,67133,69447,19973,13875,12812
UPPER SADDLE RIVER SCHOOL DISTRICT,New Jersey,27841,26481,24993,24228,22603,22806,20146
UPPER SANDUSKY EXEMPTED VILLAGE,Ohio,13943,13949,12965,12548,12312,11813,11062
UPPER SCIOTO VALLEY LOCAL,Ohio,24989,19531,16871,16638,16013,17907,14028
UPPER ST. CLAIR SD,Pennsylvania,24170,21380,21880,25215,20084,18275,18108
UPPER TOWNSHIP SCHOOL DISTRICT,New Jersey,30702,28955,27869,26630,27190,28533,20070
UPPER VALLEY CAREER CENTER,Ohio,–,†,†,†,†,†,†
UPPER VALLEY SPECIAL ED UNIT,North Dakota,†,†,–,–,†,†,–
UPPER WEST SHORE ELEM,Montana,12967,11175,9219,8899,9241,8698,7483
UPROAR LEADERSHIP ACADEMY,NORTH CAROLINA,25697,13854,11136,12080,7453,†,†
UPSALA PUBLIC SCHOOL DISTRICT,Minnesota,16623,14883,14109,12816,12634,12326,12075
UPSHUR COUNTY SCHOOLS,West Virginia,13627,13208,12466,11146,10724,10683,11134
UPTON PUBLIC SCHOOLS,Maine,–,†,–,–,†,†,–
URBAN ACADEMY,Minnesota,15743,14732,14350,14169,14642,14345,14854
URBAN ACADEMY OF GREATER PITTSBURGH CS,Pennsylvania,55419,19093,18975,18153,18221,18540,16972
URBAN ACT ACADEMY,INDIANA,17159,12065,10046,9641,†,†,†
URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,NEW YORK,30935,20677,22449,–,†,†,†
URBAN CHOICE CHARTER SCHOOL,New York,17639,13783,15543,–,†,†,–
URBAN COLLABORATIVE,Rhode Island,–,†,–,–,†,†,–
URBAN DAY SCHOOL AGENCY,Wisconsin,†,†,†,†,†,†,–
URBAN DISCOVERY ACADEMY CHARTER DISTRICT,CALIFORNIA,14171,11816,10506,10052,†,†,†
URBAN DOVE TEAM CHARTER SCHOOL,New York,33167,28221,24901,–,†,†,–
URBAN DOVE TEAM CHARTER SCHOOL II,NEW YORK,31862,31038,26411,–,†,†,†
URBAN MONTESSORI CHARTER DISTRICT,CALIFORNIA,12593,10397,10832,13162,†,†,†
URBAN PATHWAYS 6-12 CS,Pennsylvania,31020,23837,20951,20326,18554,17112,16369
URBAN PATHWAYS K-5 COLLEGE CS,Pennsylvania,24716,18527,19866,18883,17620,17346,16935
URBAN PREP CHRTR SCH FOR YNG MEN,ILLINOIS,–,†,–,†,†,†,†
URBANA CITY,Ohio,15294,15221,15132,21305,31045,20448,13768
URBANA COMMUNITY SCHOOL,Ohio,†,†,†,†,†,6188,8079
URBANA SD 116,Illinois,22601,22726,20391,19781,19345,16622,16301
URBANDALE COMM SCHOOL DISTRICT,Iowa,18269,17267,16049,13112,14659,14316,14254
USBE,Utah,†,†,–,†,†,†,–
UT TYLER UNIVERSITY ACADEMY,Texas,10183,9231,9823,9226,8170,8042,8232
UTA HALEE ACADEMY PROGRAM,Nebraska,–,†,–,–,†,†,–
UTAH ARTS ACADEMY,Utah,29584,10006,8985,8449,8172,8827,8052
UTAH ASSOCIATION OF PUBLIC CHARTER SCHOOLS,UTAH,†,†,†,†,†,†,†
UTAH CAREER PATH HIGH SCHOOL,Utah,14130,9319,8418,7850,7024,7384,6101
UTAH CONNECTIONS ACADEMY,Utah,8634,7584,8448,6825,7209,7567,6305
UTAH COUNTY ACADEMY OF SCIENCE,Utah,8781,7724,8964,15455,26686,7343,7293
UTAH ELECTRONIC HIGH SCHOOL,Utah,†,†,†,†,†,†,–
UTAH INTERNATIONAL CHARTER SCHOOL,Utah,14910,12560,10591,9550,8119,8833,7911
UTAH MILITARY ACADEMY,UTAH,12341,14353,24577,8825,8769,8088,7702
UTAH MOUNTAIN,UTAH,†,†,–,†,†,†,†
UTAH SCHOOLS FOR THE DEAF AND THE BLIND,Utah,–,†,–,–,†,†,–
UTAH VIRTUAL ACADEMY,Utah,10379,7339,8659,8311,8465,7815,7712
UTE PASS BOCES,Colorado,–,†,–,–,†,†,–
UTE PASS BOCES AU,Colorado,†,†,†,†,†,†,†
UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,New York,12040,9633,10437,–,†,†,–
UTICA CITY SCHOOL DISTRICT,New York,22010,20953,20380,18531,18213,17213,18240
UTICA COMMUNITY SCHOOLS,Michigan,13844,13236,12497,11294,11286,11207,10825
UTICA SHALE ACADEMY OF OHIO,OHIO,23565,12444,7583,7067,9113,7691,8817
UTICA SHALE ACADEMY-BELMONT,OHIO,†,†,†,†,†,†,6867
UTOPIA ISD,Texas,15845,15267,12873,11810,10647,11289,12551
UTPB STEM ACADEMY,TEXAS,8658,7356,7778,6961,6430,6995,6675
UVALDE CISD,Texas,15265,12804,11897,11760,11292,10723,9816
UWHARRIE CHARTER ACADEMY,North Carolina,8747,7700,7925,7758,7037,7418,7005
UXBRIDGE,Massachusetts,26959,21498,20688,19359,18492,17460,15942
V I T CUSD 2,Illinois,18605,21093,18296,16293,14722,15166,13033
V. B. GLENCOE CHARTER SCHOOL,Louisiana,12403,10615,11819,10489,10206,11870,10543
VA DEPT OF MILITARY AFFAIRS,Virginia,–,†,–,†,†,†,†
VACAVILLE UNIFIED,California,18326,15570,14764,13058,14187,12591,10611
VAIL UNIFIED DISTRICT (4413),Arizona,11103,11108,12915,9803,8844,8415,8495
VAL VERDE UNIFIED,California,34930,28830,27260,25874,26194,25984,25267
VALDERS AREA SCHOOL DISTRICT,Wisconsin,15760,15068,16251,17061,13201,12451,12861
VALDEZ CITY SCHOOL DISTRICT,Alaska,28950,28923,27071,28036,29359,29666,28925
VALDOSTA CITY,Georgia,13099,11848,11500,11341,12451,15935,12431
VALE SD 84,Oregon,15565,15951,15049,21896,15815,12006,12488
VALENCE COLLEGE PREPARATORY CHARTER SCHOOL,NEW YORK,27739,19263,24391,†,†,†,†
VALENTINE COMMUNITY SCHOOLS,Nebraska,18501,18657,18308,17817,18834,18390,17267
VALENTINE ELEMENTARY DISTRICT (4380),Arizona,13283,14989,11667,11272,7347,†,8850
VALENTINE ISD,Texas,47028,44914,41125,40500,43333,32130,28870
VALERE PUBLIC SCHOOLS,Texas,12361,10332,12321,13630,11889,12051,11733
VALHALLA UNION FREE SCHOOL DISTRICT,New York,37595,36380,33738,37709,35253,32071,31552
VALIANT ACADEMY OF LOS ANGELES DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
VALIANT ACADEMY OF SOUTHERN CALIFORNIA DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
VALIANT SANTA BARBARA DISTRICT,CALIFORNIA,†,†,†,–,†,†,†
VALIENTE COLLEGE PREPARATORY CHARTER DISTRICT,CALIFORNIA,20000,13166,12508,12442,†,†,†
VALIER ELEM,Montana,16555,16082,15650,14718,19391,15042,13241
VALIER H S,Montana,31976,30067,26630,27708,28345,23417,19655
VALLE LINDO ELEMENTARY,California,17939,13162,13535,13362,13871,13391,11594
VALLECITO UNION,California,19142,34191,20159,17613,14945,13973,14355
VALLECITOS ELEMENTARY,California,22326,20037,17405,15347,7268,8208,10106
VALLEJO CITY UNIFIED,California,19596,15173,13732,14086,11714,11593,11545
VALLEY,Montana,–,†,†,†,†,†,†
VALLEY ACADEMY,Utah,9384,8566,8335,7544,27731,8764,6525
VALLEY ACADEMY,VIRGINIA,–,†,–,†,†,†,†
VALLEY ACADEMY FOR CAREER AND TECHNOLOGY EDUCATION (79397),Arizona,–,†,–,43364,†,†,–
VALLEY CAREER AND TECHNICAL CENTER,Virginia,–,†,–,–,†,†,†
VALLEY CENTER PUB SCH,Kansas,15568,12336,12028,12154,13318,14608,9907
VALLEY CENTER-PAUMA UNIFIED,California,14118,12904,12114,12642,12502,13592,11939
VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),New York,26914,25387,24541,25805,25410,24209,22870
VALLEY CHARTER ELEMENTARY DISTRICT,CALIFORNIA,12195,10659,11347,11034,†,†,†
VALLEY CHARTER HIGH DISTRICT,CALIFORNIA,–,†,–,–,†,†,†
VALLEY CHARTER MIDDLE DISTRICT,CALIFORNIA,15163,15758,10314,9784,†,†,†
VALLEY CITY 2,North Dakota,14990,14760,13294,14263,13840,13006,12793
VALLEY COLLABORATIVE,MASSACHUSETTS,–,†,–,–,†,†,†
VALLEY COMM SCHOOL DISTRICT,Iowa,†,†,†,†,14635,15012,15222
VALLEY CROSSING COMMUNITY SCHOOL,Minnesota,†,†,†,†,†,†,–
VALLEY DISTRICT,Idaho,11537,10941,9379,9245,8895,8203,7564
VALLEY EDUC FOR EMPLOY SYSTEM,Illinois,–,†,–,–,†,†,–
VALLEY FALLS,Kansas,16832,16821,14789,13074,13663,13239,12602
VALLEY GROVE SD,Pennsylvania,20037,18373,19781,17693,15875,15129,14756
VALLEY HEIGHTS,Kansas,17043,15158,14476,12850,12962,12776,12014
VALLEY HOME JOINT ELEMENTARY,California,15038,13972,11819,12867,11335,10874,10599
VALLEY INTERNATIONAL PREPARATORY HIGH DISTRICT,CALIFORNIA,13567,11803,11433,11291,†,†,†
VALLEY LIFE CHARTER DISTRICT,CALIFORNIA,12685,9968,11254,11030,†,†,†
VALLEY LOCAL,Ohio,16242,11841,11453,11185,11290,10905,11330
VALLEY MILLS ISD,Texas,15871,12684,12236,20335,15304,9758,11045
VALLEY OAK CHARTER DISTRICT,CALIFORNIA,11614,10265,9460,10671,†,†,†
VALLEY OF THE SUN WALDORF EDUCATION ASSOCIATION D (79957),Arizona,9427,9941,10200,10311,9152,8583,8509
VALLEY PARK,Missouri,16540,14387,14160,22521,17922,17501,16254
VALLEY R-VI,Missouri,13452,12087,10384,11236,11875,11166,11445
VALLEY ROP,California,–,†,–,–,†,†,†
VALLEY ROP JPA,California,–,†,–,–,†,†,–
VALLEY SCHOOL DISTRICT,Washington,10948,9778,11452,22873,14008,15952,14712
VALLEY SPRINGS SCHOOL DISTRICT,Arkansas,12013,13712,15829,10294,9375,9565,8841
VALLEY STEM+ME2 ACADEMY,OHIO,8233,8935,8946,8538,8119,7409,–
VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,New York,30163,30273,32006,29116,25210,22955,22022
VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,New York,32306,29448,27385,28624,25490,24487,23983
VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,New York,27792,25509,28173,22291,22107,24820,21613
VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,New York,29547,27141,29381,28147,24812,25089,24342
VALLEY UNION HIGH SCHOOL DISTRICT (4190),Arizona,21533,19053,20594,17661,15775,22280,18326
VALLEY VIEW CHARTER PREP DISTRICT,CALIFORNIA,11342,9990,9868,9642,†,†,†
VALLEY VIEW CUSD 365U,Illinois,22462,22972,23220,20981,19592,19725,16944
VALLEY VIEW ELEM,Montana,13313,12469,12750,9378,12036,10063,9710
VALLEY VIEW ISD,Texas,17467,15082,14270,11391,10490,9940,13295
VALLEY VIEW ISD,Texas,13821,12622,12678,12497,12168,11291,11212
VALLEY VIEW LOCAL,Ohio,14770,13384,11640,13084,12285,11745,11045
VALLEY VIEW SCHOOL DISTRICT,Arkansas,11736,9777,9968,9654,8899,9535,11005
VALLEY VIEW SD,Pennsylvania,16932,15054,14790,15755,14149,13423,12498
VALLEY-EDINBURG 118,North Dakota,23409,23350,20482,20289,21557,20916,21366
VALLIANT,Oklahoma,11978,10552,9868,10249,9301,9157,10173
VALLIVUE SCHOOL DISTRICT,Idaho,10509,10998,8514,8163,7995,8115,7249
VALMEYER CUSD 3,Illinois,21946,14257,11752,11094,11636,12019,11595
VALOR ACADEMY ELEMENTARY DISTRICT,CALIFORNIA,18173,13077,14067,12000,†,†,†
VALOR ACADEMY HIGH DISTRICT,CALIFORNIA,17707,13606,13579,13218,†,†,†
VALOR ACADEMY INC.,OHIO,10537,21000,†,†,†,†,†
VALOR ACADEMY MIDDLE DISTRICT,CALIFORNIA,15211,12477,11740,11710,†,†,†
VALOR PREPARATORY ACADEMY,North Carolina,13146,12748,11020,11685,10244,23560,7562
VALOR PREPARATORY ACADEMY LLC (1000291),ARIZONA,12307,14845,23357,†,†,†,†
VALOR PUBLIC SCHOOLS,TEXAS,9745,8313,9590,8734,†,†,†
VALPARAISO COMMUNITY SCHOOLS,Indiana,14719,12620,12997,12920,11860,10631,10146
VAN ALSTYNE ISD,Texas,19697,12278,10496,13132,23546,9848,9951
VAN BUREN COUNTY,Tennessee,14137,12897,12132,12545,12077,12074,10471
VAN BUREN COUNTY COMM SCHOOL DISTRICT,Iowa,17236,15589,15614,13672,13256,16592,17925
VAN BUREN ISD,Michigan,–,†,–,–,†,†,–
VAN BUREN LOCAL,Ohio,14967,12994,12469,13261,12267,12455,12209
VAN BUREN PUBLIC SCHOOLS,Michigan,17847,14849,12949,12767,13110,11774,11404
VAN BUREN R-I,Missouri,11657,11928,11253,12179,12341,11683,10603
VAN BUREN SCHOOL DISTRICT,Arkansas,13458,12494,11601,11972,10535,9783,9691
VAN DYKE PUBLIC SCHOOLS,Michigan,22088,16878,13960,14265,14522,14615,13508
VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,New York,36346,33599,29346,28443,36791,26116,24770
VAN ISD,Texas,12973,11017,10957,10463,10736,18740,16549
VAN METER COMM SCHOOL DISTRICT,Iowa,11433,10355,10970,10780,14240,17322,27459
VAN VLECK ISD,Texas,18827,30545,56547,40757,15746,11291,11468
VAN WERT CITY,Ohio,13156,13486,13021,12651,12415,12371,11675
VAN-FAR R-I,Missouri,12983,13095,11547,9836,10272,12333,12403
VANCE CHARTER SCHOOL,North Carolina,10081,8532,8789,8904,8645,8248,8776
VANCE COUNTY SCHOOLS,North Carolina,14113,11829,11392,11381,10660,11420,9702
VANCEBORO PUBLIC SCHOOLS,Maine,37333,34250,25833,25571,33500,15077,14333
VANCOUVER SCHOOL DISTRICT,Washington,22507,21469,22659,21605,14223,11728,11197
VANDALIA CUSD 203,Illinois,18059,17232,15657,15166,14616,15575,12819
VANDALIA-BUTLER CITY,Ohio,15665,15500,14415,14026,12985,12261,11392
VANDERBILT AREA SCHOOLS,Michigan,24355,19029,20494,17350,17171,14010,14400
VANDERBILT CHARTER ACADEMY,Michigan,12814,11044,10749,10855,10228,10349,10091
VANDERCOOK LAKE PUBLIC SCHOOLS,Michigan,15195,12129,12786,11334,10735,10750,10130
VANGUARD ACADEMY,Texas,13729,11125,10773,9510,9275,8365,7761
VANGUARD ACADEMY,UTAH,9339,9602,8067,7490,6461,6244,6883
VANGUARD CHARTER ACADEMY,Michigan,11059,10479,9557,9328,8956,8734,8445
VANGUARD COLLEGIATE OF INDY,INDIANA,16852,15690,16320,24737,†,†,†
VANGUARD-SENTINEL CAREER & TECHNOLOGY CENTERS,Ohio,–,†,†,†,†,†,†
VANLUE LOCAL,Ohio,23942,25881,19567,19163,14434,13475,14343
VANOSS,Oklahoma,11512,12235,10886,10465,9336,8741,8266
VANTAGE CAREER CENTER,Ohio,22876,†,†,†,†,†,†
VARNUM,Oklahoma,12337,11462,11216,9432,7930,8534,8794
VASHON ISLAND SCHOOL DISTRICT,Washington,18962,18130,17927,17886,17610,13771,13594
VASSALBORO PUBLIC SCHOOLS,Maine,19181,18703,16475,16302,15543,13753,12753
VASSAR PUBLIC SCHOOLS,Michigan,16943,15744,18887,16470,11272,10797,10058
VAUGHN,New Mexico,42719,44927,42724,47260,39456,35200,40427
VAUGHN ELEM,Montana,13743,14263,10677,9400,9651,9646,12313
VAUGHN NEXT CENTURY LEARNING CENTER DISTRICT,CALIFORNIA,15551,15163,14442,14200,†,†,†
VEAZIE PUBLIC SCHOOLS,Maine,23711,24424,22600,21431,21318,16584,15520
VECHIJ HIMDAG ALTERNATIVE SCHOOL  INC.,Arizona,†,†,†,†,†,†,†
VECTOR SCHOOL DISTRICT INC. (90317),Arizona,11515,9426,73664,10191,10838,9815,8616
VEGA ISD,Texas,17738,17147,16974,16368,16206,43851,31654
VELMA-ALMA,Oklahoma,11871,12826,10564,10232,10253,10888,8984
VELVA 1,North Dakota,17503,14528,15508,14055,12641,12914,12714
VENANGO TECHNOLOGY CENTER,Pennsylvania,–,†,–,–,†,†,–
VENICE CUSD 3,Illinois,51728,36071,37068,45875,48167,64855,46969
VENTNOR CITY SCHOOL DISTRICT,New Jersey,49913,41477,40326,35651,34588,32516,31828
VENTURA CHARTER SCHOOL OF ARTS AND GLOBAL EDUCATION DISTRICT,CALIFORNIA,10966,9775,9411,9344,†,†,†
VENTURA COMM SCHOOL DISTRICT,Iowa,†,†,†,†,†,†,†
VENTURA COUNTY OFFICE OF EDUCATION,California,429133,343535,–,–,78042,73568,71540
VENTURA COUNTY ROP,California,†,†,†,†,†,†,–
VENTURA COUNTY SCHOOLS BUSINESS SERVICES JPA,California,†,†,†,†,†,†,–
VENTURA UNIFIED,California,15893,13889,12883,12940,12234,12460,11736
VENTURE ACADEMY,Utah,8806,8669,8039,7950,6956,7113,6255
VENTURE ACADEMY,Minnesota,26342,21658,21462,18858,19379,21315,18665
VENTURE ACADEMY DISTRICT,CALIFORNIA,–,†,–,–,†,†,†
VENUS ISD,Texas,12938,12064,13833,12351,18259,15286,9761
VERDEN,Oklahoma,12847,10681,11631,9461,9328,9814,11058
VERDIGRE PUBLIC SCHOOLS,Nebraska,24500,21650,†,†,†,†,†
VERDIGRIS,Oklahoma,9375,11324,9138,8788,8473,7338,9077
VERGENNES SCHOOL DISTRICT,Vermont,†,†,†,†,†,†,†
VERGENNES UESD #44,Vermont,†,†,†,†,†,17671,16926
VERGENNES UHSD #5,Vermont,†,†,†,†,†,22922,23163
VERIBEST ISD,Texas,15601,13264,13461,11323,11654,10460,12739
VERITAS ACADEMY,Indiana,†,†,†,†,†,14367,7736
VERITAS COMMUNITY SCHOOL,NORTH CAROLINA,12536,11260,10593,9068,9899,11415,9844
VERITAS HIGH AGENCY,Wisconsin,†,†,†,†,†,†,†
VERITAS PREPARATORY ACADEMY (80992),Arizona,11323,10153,10092,9646,9263,9486,8873
VERITAS PREPARATORY CHARTER SCHOOL (DISTRICT),Massachusetts,28408,19990,20729,18599,18435,17409,16280
VERMILION ASSOC FOR SPEC EDUC,Illinois,–,†,–,–,†,†,–
VERMILION COUNTRY SCHOOL,Minnesota,36222,34828,33516,26275,21364,22326,25907
VERMILION LOCAL,Ohio,14778,14986,13846,13673,13152,13692,13888
VERMILION PARISH,Louisiana,14732,13514,10139,10491,9932,9898,9883
VERMILION ROE,Illinois,–,†,–,–,†,†,–
VERMILION VOC ED DELIVER SYSTEM,Illinois,–,†,–,–,†,†,–
VERMILLION,Kansas,12361,13135,12232,11906,11603,10426,10411
VERMILLION SCHOOL DISTRICT 13-1,South Dakota,11476,11783,10101,9753,9946,10418,12086
VERNARE,MISSOURI,†,†,†,†,†,†,†
VERNDALE PUBLIC SCHOOL DISTRICT,Minnesota,16284,15053,12645,12108,12064,12874,11574
VERNON ELEMENTARY DISTRICT (4162),Arizona,23467,28539,16488,19673,16610,13041,13014
VERNON ISD,Texas,15691,12148,10829,10523,9878,9485,10032
VERNON PARISH,Louisiana,15261,12904,11058,10829,10744,10785,11087
VERNON SCHOOL DISTRICT,Vermont,36403,37537,30621,29310,20648,22162,24305
VERNON SCHOOL DISTRICT,Connecticut,24365,23900,22187,22741,22454,21572,20900
VERNON TOWNSHIP SCHOOL DISTRICT,New Jersey,28126,25837,25189,25857,24355,23637,23394
VERNONIA SD 47J,Oregon,18951,19825,18437,18615,16963,16995,14496
VERONA AREA SCHOOL DISTRICT,Wisconsin,15515,17210,27824,29440,15841,12907,13673
VERONA PUBLIC SCHOOL DISTRICT,New Jersey,25712,30304,20741,19088,18749,21633,21397
VERONA R-VII,Missouri,14940,16503,19902,11133,10635,10410,10226
VERONA TOWNSHIP S/D #1F,Michigan,11231,10667,11800,11238,15125,14222,10391
VERSAILLES EXEMPTED VILLAGE,Ohio,14307,13184,12720,13265,11885,11098,9966
VERTUS CHARTER SCHOOL,NEW YORK,19757,19696,17825,–,†,†,–
VESTABURG COMMUNITY SCHOOLS,Michigan,11811,12243,12474,11134,11364,11672,11214
VESTAL CENTRAL SCHOOL DISTRICT,New York,26329,26870,24618,21943,21558,21903,21245
VESTAVIA HILLS CITY,Alabama,15310,14437,14526,17557,15987,14743,12678
VIAN,Oklahoma,13647,11391,11747,10223,8856,8801,8486
VIBORG-HURLEY SCHOOL DISTRICT 60-6,South Dakota,12280,11611,11705,11984,12359,9931,9062
VIBRANT MINDS CHARTER DISTRICT,CALIFORNIA,13068,11343,11550,10667,†,†,†
VICI,Oklahoma,14234,13908,13546,13295,10834,10985,10583
VICKSBURG COMMUNITY SCHOOLS,Michigan,16601,14406,12477,12297,11946,12286,11458
VICKSBURG WARREN SCHOOL DIST,Mississippi,15722,17243,17864,12325,9894,9521,10000
VICTOR CENTRAL SCHOOL DISTRICT,New York,22175,18153,17516,20341,15348,15318,13704
VICTOR ELEMENTARY,California,15232,13936,13807,14565,12494,11883,12162
VICTOR K-12 SCHOOLS,Montana,17230,15545,13031,12577,12464,11652,11552
VICTOR VALLEY UNION HIGH,California,17828,15846,15053,15186,11463,9456,8835
VICTORIA,Kansas,14907,14692,14760,12752,12367,12097,11020
VICTORIA ISD,Texas,11283,10644,9971,9697,9959,9409,9332
VICTORIOUS COMMUNITY DEVELOPMENT,North Carolina,–,†,–,–,†,†,–
VICTORY CHARTER SCHOOL INC.,Idaho,8643,8451,7238,7310,7129,6503,6424
VICTORY COLLEGE PREP,Indiana,14161,11610,11026,12260,9880,12888,9913
VICTORY COLLEGIATE ACADEMY CORPORATION (92985),ARIZONA,12932,39359,14989,11859,11841,†,†
VICTORY HIGH SCHOOL INC. (4358),Arizona,†,13636,8962,8607,6906,6455,8636
VICTORY PREP,Texas,†,†,†,†,†,†,1560
VICTORY SCHOOL DISTRICT,Vermont,†,†,†,†,†,†,–
